,,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment
,,AUC,NES,MotifSimilarityQvalue,OrthologousIdentity,Annotation,Context,TargetGenes,RankAtMax
TF,MotifID,,,,,,,,
AT5G11510,AT5G11510_supp,0.16120387548958978,7.114995989172901,0.0,1.0,placeholder,"frozenset({'activating', 'top50', 'supp.genes_vs_tracks.rankings'})","[('AT1G63100', 84.06615138389787), ('AT4G26660', 67.41879458467281), ('AT3G59765', 63.85267651202679), ('AT1G18250', 68.1044515244011), ('AT5G01910', 67.56006574830901), ('AT4G31840', 107.1149950989124)]",44
AT5G47370,AT5G47370_supp,0.0707070707070707,3.217852907850336,0.0,1.0,placeholder,"frozenset({'activating', 'top50', 'supp.genes_vs_tracks.rankings'})","[('AT4G13575', 5.914821897880429), ('AT4G14560', 39.41097824676907), ('AT3G57010', 5.4863319154539445), ('AT5G19260', 6.093080672049744), ('AT3G25710', 8.086120817614766), ('AT3G63440', 26.261490013554628), ('AT4G32280', 19.23231896568773), ('AT4G37390', 5.236145562054846), ('AT3G06370', 7.748718145834581), ('AT4G13577', 11.552975753624242), ('AT3G62690', 7.615994528835795), ('AT1G71880', 5.306495749325171), ('AT5G50130', 7.421313322570885), ('AT5G54490', 7.926248796178793), ('AT2G23170', 34.13027195902695)]",285
AT5G52830,AT5G52830_supp,0.08639587362991619,3.2967066332036077,0.0,1.0,placeholder,"frozenset({'activating', 'top50', 'supp.genes_vs_tracks.rankings'})","[('AT2G29995', 27.23839798576145), ('AT1G07175', 97.57528871512244), ('AT5G59990', 83.833504279315), ('AT5G53486', 49.61452560012677), ('AT3G54420', 91.79510612656712), ('AT4G10380', 40.88792542000319), ('AT1G59740', 36.23600374200984)]",45
AT5G62470,AT5G62470_supp,0.08822923108637394,3.4925368671996853,0.0,1.0,placeholder,"frozenset({'activating', 'top50', 'supp.genes_vs_tracks.rankings'})","[('AT1G27950', 107.59114053315815), ('AT4G01950', 126.70724194237953), ('AT3G43720', 97.95632594271326), ('AT2G42840', 64.47681986726185), ('AT5G22250', 70.12109617764426), ('AT1G55260', 74.79174551294213), ('AT4G00360', 80.68776012532896), ('AT4G36250', 60.16753659172361), ('AT2G26250', 93.40230496490936), ('AT4G04890', 68.75010467935104), ('AT1G69900', 64.28119698232922)]",71
AT5G62940,AT5G62940_supp,0.07586980920314254,3.2443044396281335,0.0,1.0,placeholder,"frozenset({'activating', 'top50', 'supp.genes_vs_tracks.rankings'})","[('AT1G60390', 27.223701262932348), ('AT2G01913', 16.61265681188907), ('AT1G69580', 22.22477903493781), ('AT5G67600', 21.375642421054145), ('AT1G62045', 32.69907391050389), ('AT3G01680', 16.42816215915279), ('AT1G28400', 22.32906848210253), ('AT1G64700', 48.51138259486751), ('AT4G13600', 40.64369204395651), ('AT3G60490', 30.9246790705938), ('AT1G07640', 58.98399066822845), ('AT3G44220', 42.98820889049647), ('AT3G17730', 16.255020768112995), ('AT4G20270', 55.81797610447045), ('AT1G68430', 30.000508956102856), ('AT4G36620', 19.55926097040748), ('AT3G07800', 20.57654062771601), ('AT5G25490', 42.98306908321385), ('AT3G54040', 25.823115195850388), ('AT1G04330', 18.277993093778765), ('AT2G21060', 18.66176370824779), ('AT3G03270', 62.45592919048664), ('AT1G79430', 95.40277684206724)]",384
AT1G07640,AT1G07640_supp,0.141788252899364,6.41721115891874,0.0,1.0,placeholder,"frozenset({'activating', 'top5perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT5G19260', 45.924790332992), ('AT4G00460', 23.834232496390708), ('AT2G01913', 69.94154472186057), ('AT3G62690', 27.785329150526216), ('AT5G24800', 76.58507050755517), ('AT5G23360', 43.26522342445931), ('AT4G39190', 42.28809159065715), ('AT4G34560', 35.73785137765946), ('AT4G23410', 35.31206777811252), ('AT3G11930', 72.49747703772093), ('AT5G67600', 88.43848784123985), ('AT1G10380', 27.13162452705537), ('AT1G49470', 28.920721535214447), ('AT1G07640', 1.0), ('AT5G08350', 42.73282829421459), ('AT5G05160', 22.18076813666028), ('AT5G04230', 33.5988995914385), ('AT1G64700', 26.308355095568437), ('AT1G29160', 21.65514199906869), ('AT1G77885', 42.87599015458929), ('AT4G20270', 50.25862681727629), ('AT5G23350', 17.597496260121364), ('AT5G17450', 12.914998354728148), ('AT5G02460', 52.64832342765054), ('AT4G39770', 66.37786162083759), ('AT4G01440', 19.018855869871693), ('AT1G52140', 37.52881729033622), ('AT1G78090', 12.214402596717058), ('AT1G70670', 50.08312677375351), ('AT3G44960', 32.82214594598327), ('AT2G47560', 16.39920687456931)]",384
AT1G47655,AT1G47655_supp,0.07603305785123966,3.969523779191422,0.0,1.0,placeholder,"frozenset({'activating', 'top5perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT1G22030', 40.09990992051038), ('AT1G68810', 54.538120019020425), ('AT1G70470', 53.38762293723949), ('AT3G22540', 10.227298136755415), ('AT2G22620', 20.01713737864662)]",32
AT2G27300,AT2G27300_supp,0.0979689366786141,5.16298933235512,0.0,1.0,placeholder,"frozenset({'activating', 'top5perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT5G46530', 60.48674121264085), ('AT2G34540', 24.83015952082784), ('AT5G48690', 25.241215505735628), ('AT5G22870', 66.42303791198283), ('AT2G44930', 48.949673352947), ('AT1G23530', 36.14373881430843), ('AT2G34530', 16.109050417834066), ('AT3G01680', 37.3542125834997), ('AT4G19050', 40.09541206088896), ('AT5G45520', 9.70316444593198), ('AT4G28500', 31.3376162955446), ('AT3G03200', 11.864860251137909), ('AT2G14620', 7.5034612349973155), ('AT4G25000', 25.785149346182347), ('AT1G29520', 41.0999409754671), ('AT1G75720', 25.89574232647058), ('AT5G50120', 34.70648680330378), ('AT3G13590', 24.90468958459188)]",124
AT3G47600,AT3G47600_supp,0.08293460925039872,3.0349698321666594,0.0,1.0,placeholder,"frozenset({'activating', 'top5perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT2G12462', 9.093815161816805), ('AT5G04530', 29.002348355313465), ('AT4G33220', 22.990443629889143), ('AT3G08770', 51.29252484807655)]",77
AT4G31550,AT4G31550_supp,0.09748276414943081,3.8588552080577707,0.0,1.0,placeholder,"frozenset({'activating', 'top5perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT2G39518', 6.640485385314014), ('AT1G69900', 42.33284664588646), ('AT2G47140', 38.02490143272027), ('AT3G22060', 31.809643408461863), ('AT1G66090', 72.3652390618241), ('AT1G55450', 71.39974678752375), ('AT5G05300', 16.652159858170876), ('AT3G07195', 55.62863915862395), ('AT5G22250', 21.693558939749632), ('AT1G02360', 33.10123466095531)]",45
AT4G36990,AT4G36990_supp,0.2123507805325987,4.891530456993175,0.0,1.0,placeholder,"frozenset({'activating', 'top5perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT2G29500', 39.62671602601252), ('AT2G32120', 50.87486889773815), ('AT1G03070', 39.0938494854563), ('AT5G51440', 28.15554700020554), ('AT5G52640', 56.61723077744183), ('AT2G26150', 59.63888538695058), ('AT3G46230', 60.87459951800394), ('AT4G10250', 21.840606164239), ('AT2G20560', 38.50481554804208), ('AT2G19310', 40.92280874306477), ('AT4G25200', 35.39170661026179), ('AT3G24500', 59.68320841747688), ('AT1G59860', 39.38182296301111), ('AT1G52560', 14.419558349436862), ('AT5G48570', 40.23634544833759), ('AT1G21550', 19.88750276616422), ('AT1G16030', 58.89126982389684), ('AT1G07400', 61.636235120800514), ('AT3G16050', 46.20036743573128)]",70
AT5G02460,AT5G02460_supp,0.09717868338557993,3.1008820954959035,0.0,1.0,placeholder,"frozenset({'activating', 'top5perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT2G02230', 39.97283801394339), ('AT1G23170', 9.712350351305268), ('AT2G47560', 20.112728740169363), ('AT3G16330', 15.89624797349414), ('AT3G47540', 16.433522942671484)]",52
AT5G11510,AT5G11510_supp,0.22071959262041907,11.212799274886422,0.0,1.0,placeholder,"frozenset({'activating', 'top5perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT1G03780', 39.079556727245695), ('AT2G26760', 53.032258650097226), ('AT1G76310', 51.49558518532616), ('AT4G28230', 46.90495107860702), ('AT4G24265', 58.30390177750743), ('AT3G05152', 28.50652464437799), ('AT5G15510', 52.95124518004487), ('AT5G25090', 89.25606968809626), ('AT5G03885', 37.93438730330329), ('AT5G03870', 69.64932638625672), ('AT1G68350', 0.906758303880085), ('AT1G53140', 62.42127545177005), ('AT4G35620', 35.92344083311154), ('AT3G51740', 69.44111972549298), ('AT3G02120', 85.472864810865), ('AT5G56120', 57.292899113722136), ('AT1G08560', 68.65064987775774), ('AT1G18250', 68.1044515244011), ('AT1G14260', 20.971848706884973), ('AT4G17000', 61.59102856077911), ('AT5G06150', 58.999803999276345), ('AT4G14330', 71.08756545593691), ('AT3G05330', 62.9289139089369), ('AT4G32830', 97.58278373584125), ('AT3G11520', 39.70886893928649), ('AT3G14190', 48.325302637793214), ('AT3G15550', 53.94950439215822), ('AT4G33260', 40.7225416917398), ('AT3G16280', 49.07865212367698), ('AT3G61118', 6.6361204645025), ('AT4G00460', 28.991440288594312), ('AT5G01910', 67.56006574830901), ('AT3G51230', 37.0969174173352), ('AT3G51280', 52.061942406048544), ('AT4G33270', 52.382804780916), ('AT3G51720', 88.42328147035113), ('AT3G02640', 59.92168403317955), ('AT3G52110', 82.59445644530665), ('AT4G35730', 84.33418723049392), ('AT3G55660', 53.51444111966676), ('AT3G59765', 63.85267651202679), ('AT4G01730', 56.59848368485966), ('AT4G02800', 109.04895614852796), ('AT5G02490', 31.031235311774825), ('AT3G42725', 48.84258831665084), ('AT2G45780', 15.471229002297113), ('AT1G02730', 107.36140138492284), ('AT1G12060', 25.105146824743077), ('AT1G16630', 52.61348170341704), ('AT1G18370', 84.08939764844631), ('AT1G20610', 38.14444632018535), ('AT1G20930', 62.76748364293855), ('AT1G23790', 56.7802371227752), ('AT1G30690', 91.26273303813356), ('AT1G31335', 82.6813569895537), ('AT5G47500', 54.064271235641705), ('AT5G45700', 48.113649497953176), ('AT5G44040', 70.02089423727435), ('AT1G63100', 84.06615138389787), ('AT5G17160', 53.85865345812676), ('AT2G42110', 49.97241120237619), ('AT2G34190', 49.12067666704972), ('AT5G13840', 64.93556717677247), ('AT2G33560', 45.97175483324783), ('AT5G16250', 105.05234142191512), ('AT5G23400', 25.039711663288998), ('AT2G25060', 89.59648336709597), ('AT2G37390', 36.91290749926819), ('AT2G22610', 53.844657683899456), ('AT2G16270', 50.18714166205614), ('AT5G38300', 57.51011667417364)]",90
AT5G16600,AT5G16600_supp,0.11424590734935562,3.661847350737786,0.0,1.0,placeholder,"frozenset({'activating', 'top5perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT1G51680', 136.67307169209022), ('AT2G30490', 46.12635798802039), ('AT1G55210', 45.67713359667231), ('AT1G71880', 36.43672374867404), ('AT4G34230', 37.86848656631517), ('AT2G44300', 119.00929352913286), ('AT2G37040', 85.5369066833698)]",131
AT5G17260,AT5G17260_supp,0.0663515892873691,3.129820982155903,0.0,1.0,placeholder,"frozenset({'activating', 'top5perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT1G52315', 131.98668140304528), ('AT5G52270', 21.936121958201745), ('AT5G46530', 50.56997581579047), ('AT4G16640', 23.204642273316324), ('AT2G44930', 58.61810985953751), ('AT5G48690', 75.97006362909653), ('AT1G23530', 21.56226289122602), ('AT2G34540', 42.90556516268999), ('AT2G34530', 65.28782606278354), ('AT1G11570', 67.5154977157269), ('AT4G19050', 26.01303067917565), ('AT5G45520', 76.95074533515957), ('AT5G25370', 21.78672209647237), ('AT1G13195', 86.2307118376151), ('AT5G20870', 121.37791704287314), ('AT2G14620', 58.35669461892347), ('AT5G04890', 82.77413613361183), ('AT3G03200', 103.78682299953078), ('AT1G29520', 45.4435353784628), ('AT3G13590', 83.03918494485637), ('AT3G47180', 90.06655701764828)]",124
AT5G24110,AT5G24110_supp,0.09747474747474748,3.870195063406987,0.0,1.0,placeholder,"frozenset({'activating', 'top5perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT5G36925', 26.887906925317395), ('AT5G64905', 19.77364585091559), ('AT3G22060', 73.50047266553383), ('AT1G72060', 20.51481318068713), ('AT4G23140', 3.15286099020946), ('AT3G07195', 101.17323359113232), ('AT5G05300', 23.88173956898936), ('AT2G47140', 16.683407909389828)]",45
AT5G52830,AT5G52830_supp,0.11403508771929824,4.088163510432257,0.0,1.0,placeholder,"frozenset({'activating', 'top5perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT2G29995', 27.23839798576145), ('AT1G07175', 97.57528871512244), ('AT4G10380', 40.88792542000319), ('AT3G54420', 91.79510612656712), ('AT5G53486', 49.61452560012677), ('AT1G78000', 12.054920613915174), ('AT1G59740', 36.23600374200984), ('AT5G59990', 83.833504279315)]",45
AT5G62470,AT5G62470_supp,0.06104844061048441,4.174019069247373,0.0,1.0,placeholder,"frozenset({'activating', 'top5perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT1G69900', 64.28119698232922), ('AT4G18970', 36.90393349956149), ('AT4G08040', 17.02575107659835), ('AT4G04890', 68.75010467935104), ('AT4G01950', 126.70724194237953), ('AT5G22250', 70.12109617764426), ('AT4G00970', 31.95629826147623), ('AT3G43720', 97.95632594271326), ('AT5G45670', 58.216115944188026), ('AT4G16515', 33.58582784891906)]",31
AT1G07640,AT1G07640_supp,0.11468855218855219,6.355939936743745,0.0,1.0,placeholder,"frozenset({'activating', 'top10perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT1G60390', 21.215056504967077), ('AT5G19260', 45.924790332992), ('AT4G00460', 23.834232496390708), ('AT3G06020', 9.56254873864165), ('AT2G01913', 69.94154472186057), ('AT3G52900', 16.080544806104292), ('AT5G40980', 17.330710254193175), ('AT5G24800', 76.58507050755517), ('AT5G23360', 43.26522342445931), ('AT4G39190', 42.28809159065715), ('AT4G34560', 35.73785137765946), ('AT4G23410', 35.31206777811252), ('AT3G62690', 27.785329150526216), ('AT3G11930', 72.49747703772093), ('AT2G37590', 22.932204749837982), ('AT5G67600', 88.43848784123985), ('AT1G10380', 27.13162452705537), ('AT1G49470', 28.920721535214447), ('AT1G29160', 21.65514199906869), ('AT5G08350', 42.73282829421459), ('AT5G05160', 22.18076813666028), ('AT5G04230', 33.5988995914385), ('AT4G20270', 50.25862681727629), ('AT4G18340', 8.961217658480882), ('AT4G13600', 22.71914069502247), ('AT3G60490', 15.587299227443705), ('AT3G44220', 13.348986886513138), ('AT1G07640', 1.0), ('AT1G68430', 20.283581784024427), ('AT1G64700', 26.308355095568437), ('AT1G77885', 42.87599015458929), ('AT4G00950', 20.33131266519071), ('AT4G01440', 19.018855869871693), ('AT2G02130', 43.87411118826921), ('AT4G36620', 8.983487291737912), ('AT4G39770', 66.37786162083759), ('AT5G02460', 52.64832342765054), ('AT1G79430', 18.949038231635303), ('AT1G78090', 12.214402596717058), ('AT5G17450', 12.914998354728148), ('AT5G23350', 17.597496260121364), ('AT5G25490', 10.786265269688586), ('AT5G46871', 0.6262282129428561), ('AT3G63300', 11.536429729410145), ('AT3G60840', 8.044132604806492), ('AT1G70670', 50.08312677375351), ('AT2G37460', 14.721275448670443), ('AT2G47560', 16.39920687456931), ('AT1G52140', 37.52881729033622), ('AT3G47540', 9.678736663640818), ('AT3G03270', 17.513207947129075), ('AT3G44960', 32.82214594598327)]",384
AT1G28470,AT1G28470_supp,0.06579685746352414,3.863355239806321,0.0,1.0,placeholder,"frozenset({'activating', 'top10perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT1G52315', 5.95719648835641), ('AT5G52270', 2.704886173835856), ('AT5G46530', 42.03066439263264), ('AT5G22870', 44.54629907906438), ('AT1G23530', 37.234274704688566), ('AT2G44930', 25.375758248670277), ('AT2G34540', 17.905798176221058), ('AT5G48690', 20.08027253198543), ('AT1G11570', 35.153294024818905), ('AT5G25370', 1.5485066790238102), ('AT5G60020', 10.353113702171182), ('AT4G19050', 17.15308113109068), ('AT3G01680', 44.961965218024375), ('AT5G45520', 6.252357761326561), ('AT4G28500', 53.19099505103547), ('AT1G75720', 25.25290284459288), ('AT2G27740', 12.524620055386782), ('AT5G20870', 3.6318204225283295), ('AT2G14620', 10.73317849933296), ('AT4G25000', 10.30706382570897), ('AT5G04890', 3.091791120339373), ('AT3G03200', 18.785041034158866), ('AT1G29520', 35.91353373351639), ('AT3G56230', 9.48011487842702), ('AT5G50120', 10.961283904149225), ('AT3G13590', 14.718226382212071), ('AT3G04030', 12.924132292139252)]",124
AT1G47655,AT1G47655_supp,0.06434717545828657,3.5918955621565805,0.0,1.0,placeholder,"frozenset({'activating', 'top10perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT1G22030', 40.09990992051038), ('AT1G68810', 54.538120019020425), ('AT3G22540', 10.227298136755415), ('AT2G22620', 20.01713737864662), ('AT1G70470', 53.38762293723949), ('AT2G03090', 16.084260496106904), ('AT1G28400', 25.128944300974084), ('AT5G61480', 41.6203322488616), ('AT3G02000', 7.305473574034403), ('AT2G21050', 102.89547455498617), ('AT3G28420', 92.31471382204298), ('AT1G29950', 69.49413522852089), ('AT2G22122', 70.95680421960797), ('AT3G53100', 23.209664340683577), ('AT4G36160', 18.37933652889282), ('AT2G39700', 21.239258561025324), ('AT2G28870', 16.613248139003563), ('AT2G46990', 5.983607985567145), ('AT4G32880', 76.50433475746304), ('AT2G28410', 44.49950568699482), ('AT3G47510', 45.17673101126065), ('AT5G60490', 24.883746089246284), ('AT1G04680', 17.33849147935737)]",444
AT2G02450,AT2G02450_supp,0.09246309246309246,3.6537768314549393,0.0,1.0,placeholder,"frozenset({'activating', 'top10perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT4G18970', 17.28868923769772), ('AT1G10060', 7.2719223831859665), ('AT2G28630', 12.400937305972764)]",27
AT2G27300,AT2G27300_supp,0.0870751308707513,4.706534236934519,0.0,1.0,placeholder,"frozenset({'activating', 'top10perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT1G52315', 3.4236715702669454), ('AT5G52270', 3.507155210033684), ('AT5G46530', 60.48674121264085), ('AT2G44930', 48.949673352947), ('AT2G34540', 24.83015952082784), ('AT5G22870', 66.42303791198283), ('AT2G34530', 16.109050417834066), ('AT1G23530', 36.14373881430843), ('AT5G48690', 25.241215505735628), ('AT4G19050', 40.09541206088896), ('AT1G11570', 29.2224212745026), ('AT5G45520', 9.70316444593198), ('AT5G25370', 2.060398428811363), ('AT3G01680', 37.3542125834997), ('AT4G25000', 25.785149346182347), ('AT4G28500', 31.3376162955446), ('AT3G03200', 11.864860251137909), ('AT3G04030', 7.070529790347452), ('AT1G75720', 25.89574232647058), ('AT5G20870', 4.36027766134272), ('AT1G29520', 41.0999409754671), ('AT3G13590', 24.90468958459188), ('AT5G04890', 3.1480845355990685), ('AT5G50120', 34.70648680330378), ('AT3G47180', 5.464041264784409), ('AT2G14620', 7.5034612349973155)]",124
AT3G03200,AT3G03200_supp,0.06773157935948633,3.2252114249693022,0.0,1.0,placeholder,"frozenset({'activating', 'top10perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT1G52315', 136.33710620112404), ('AT5G52270', 36.85184738655765), ('AT5G46530', 57.403628023570406), ('AT4G16640', 23.407082313539103), ('AT2G34540', 38.5794440911524), ('AT5G48690', 68.08918842838219), ('AT5G22870', 13.976944535480497), ('AT2G36650', 10.053618327519349), ('AT1G23530', 17.48389484594294), ('AT2G44930', 42.02311786401173), ('AT2G34530', 77.0110872389659), ('AT1G11570', 57.2583727906823), ('AT1G13195', 77.92849628756262), ('AT5G45520', 80.58743332883296), ('AT4G19050', 16.34984447622769), ('AT5G25370', 30.395317303055734), ('AT4G25000', 5.861853659414123), ('AT5G20870', 108.33569851953244), ('AT1G29520', 53.89582916506333), ('AT3G03200', 1.0), ('AT3G04030', 10.634983380353503), ('AT3G47180', 99.17177797675237), ('AT3G13590', 92.5810299486243), ('AT2G14620', 49.290041996632425), ('AT5G04890', 92.1136895436596)]",124
AT3G09370,AT3G09370_supp,0.1914983164983165,8.337493717134233,0.0,1.0,placeholder,"frozenset({'activating', 'top10perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT2G26760', 17.024721443897818), ('AT1G03780', 20.83871439777385), ('AT1G76310', 9.639713954574455), ('AT5G03870', 10.959008350242929), ('AT5G56120', 22.21855306280048), ('AT5G15510', 12.90315314718251), ('AT3G05152', 6.300420262317042), ('AT5G03885', 11.65818511183202), ('AT4G28230', 15.12210150509798), ('AT1G14260', 11.536080397251215), ('AT1G08560', 13.552141575093966), ('AT4G35620', 14.097272119582955), ('AT3G51280', 15.15774875333276), ('AT3G15550', 9.613236162711347), ('AT3G16280', 11.568639886226585), ('AT3G51230', 19.8268325793482), ('AT3G14190', 18.08665632037668), ('AT1G02730', 17.006669563493105), ('AT3G52110', 16.139322416062058), ('AT3G55660', 10.584385595876704), ('AT3G11520', 9.203605179640778), ('AT4G01730', 5.5391423509731705), ('AT4G02800', 11.090161401028356), ('AT4G14330', 13.904924781268148), ('AT4G35730', 12.48832308062094), ('AT4G17000', 9.150204167046557), ('AT4G33270', 23.84275582667285), ('AT3G51720', 16.46800921242836), ('AT3G61118', 2.865464226755146), ('AT3G02640', 16.9536787401171), ('AT5G06150', 18.00724083113774), ('AT1G16630', 10.200358895748828), ('AT1G18370', 11.63432610356322), ('AT1G20610', 6.793989978655237), ('AT1G23790', 13.409576950396742), ('AT1G30690', 12.033862691253765), ('AT1G31335', 10.93983369769508), ('AT1G63100', 11.422986056183491), ('AT3G05330', 13.424886035565317), ('AT2G16270', 14.875801696397916), ('AT5G45700', 13.912289296864218), ('AT5G44040', 13.132502554947129), ('AT5G38300', 9.020399398232533), ('AT5G16250', 14.192724190422526), ('AT2G33560', 9.49680021094146), ('AT2G34190', 17.09643300451858), ('AT2G42110', 20.82356343375057), ('AT2G45780', 4.2645786648623085), ('AT4G33260', 24.883574726135883), ('AT2G25060', 14.688982658211485), ('AT4G32830', 12.330881033752014)]",90
AT4G31550,AT4G31550_supp,0.09403772235630643,4.081135268508518,0.0,1.0,placeholder,"frozenset({'activating', 'top10perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT2G39518', 6.640485385314014), ('AT5G36925', 16.037549990363125), ('AT1G69900', 42.33284664588646), ('AT1G66090', 72.3652390618241), ('AT3G07195', 55.62863915862395), ('AT5G22250', 21.693558939749632), ('AT1G52200', 0.943599362119358), ('AT1G55450', 71.39974678752375), ('AT5G25250', 4.590275588859709), ('AT1G78850', 32.937270705852804), ('AT1G05575', 23.916844724672128), ('AT2G47140', 38.02490143272027), ('AT3G22060', 31.809643408461863), ('AT1G71697', 39.45844053228495), ('AT1G02360', 33.10123466095531), ('AT5G05300', 16.652159858170876), ('AT3G55840', 13.2021489285663)]",45
AT5G02320,AT5G02320_supp,0.2597402597402597,7.052657732838295,0.0,1.0,placeholder,"frozenset({'activating', 'top10perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT2G16270', 6.085392928064521), ('AT4G14330', 6.862547502576116), ('AT1G03780', 9.824574167372116)]",17
AT5G02460,AT5G02460_supp,0.07591062136516682,3.1142937195155085,0.0,1.0,placeholder,"frozenset({'activating', 'top10perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT1G60390', 10.495115742125082), ('AT2G01913', 26.497202833735276), ('AT5G19260', 29.58173004883492), ('AT4G00460', 19.0765129304738), ('AT5G67600', 18.28998126471163), ('AT3G11930', 23.136031785114294), ('AT3G62690', 23.01891387010877), ('AT4G23410', 58.17311967509742), ('AT2G37590', 29.040107857012025), ('AT4G39190', 50.98015333856536), ('AT5G23360', 23.25283163303861), ('AT5G24800', 39.7492136855828), ('AT4G20270', 21.93945837239112), ('AT5G04230', 15.114697476309994), ('AT5G08350', 26.088784878429102), ('AT3G02480', 5.52660867680793), ('AT4G35190', 8.858931132930815), ('AT1G07640', 50.108309513085445), ('AT1G68430', 15.394969375192938), ('AT1G64700', 17.425209039971918), ('AT4G39770', 17.753180627645474), ('AT5G02460', 1.0), ('AT3G47540', 16.433522942671484), ('AT1G35910', 6.311742163533689), ('AT3G43430', 16.379004861609417), ('AT3G57600', 30.485092791380826), ('AT1G78090', 12.8519976331687), ('AT1G23170', 9.712350351305268), ('AT3G63300', 11.661794563155311), ('AT4G36620', 18.93324643238313), ('AT4G00950', 19.90828999140586), ('AT2G47560', 20.112728740169363), ('AT2G37880', 19.702360528580805), ('AT5G23350', 10.094697948571993), ('AT1G52140', 25.56602553812251)]",384
AT5G11510,AT5G11510_supp,0.20142162364384586,10.639427299670835,0.0,1.0,placeholder,"frozenset({'activating', 'top10perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT1G03780', 39.079556727245695), ('AT2G26760', 53.032258650097226), ('AT1G76310', 51.49558518532616), ('AT1G18250', 68.1044515244011), ('AT3G51740', 69.44111972549298), ('AT3G05152', 28.50652464437799), ('AT1G68350', 0.906758303880085), ('AT4G35620', 35.92344083311154), ('AT1G53140', 62.42127545177005), ('AT3G02120', 85.472864810865), ('AT1G14260', 20.971848706884973), ('AT5G15510', 52.95124518004487), ('AT5G56120', 57.292899113722136), ('AT5G03870', 69.64932638625672), ('AT4G28230', 46.90495107860702), ('AT4G24265', 58.30390177750743), ('AT5G03885', 37.93438730330329), ('AT1G08560', 68.65064987775774), ('AT5G25090', 89.25606968809626), ('AT3G14190', 48.325302637793214), ('AT3G11520', 39.70886893928649), ('AT2G33560', 45.97175483324783), ('AT5G01910', 67.56006574830901), ('AT5G02490', 31.031235311774825), ('AT3G02640', 59.92168403317955), ('AT2G45780', 15.471229002297113), ('AT3G05330', 62.9289139089369), ('AT3G15550', 53.94950439215822), ('AT3G42725', 48.84258831665084), ('AT4G35730', 84.33418723049392), ('AT4G14330', 71.08756545593691), ('AT4G02800', 109.04895614852796), ('AT4G01730', 56.59848368485966), ('AT4G00460', 28.991440288594312), ('AT3G61118', 6.6361204645025), ('AT4G32830', 97.58278373584125), ('AT3G59765', 63.85267651202679), ('AT3G55660', 53.51444111966676), ('AT4G33260', 40.7225416917398), ('AT3G52110', 82.59445644530665), ('AT3G51720', 88.42328147035113), ('AT3G51280', 52.061942406048544), ('AT3G51230', 37.0969174173352), ('AT4G33270', 52.382804780916), ('AT2G42110', 49.97241120237619), ('AT3G16280', 49.07865212367698), ('AT2G37390', 36.91290749926819), ('AT4G17000', 61.59102856077911), ('AT1G12060', 25.105146824743077), ('AT1G30690', 91.26273303813356), ('AT1G31335', 82.6813569895537), ('AT5G45700', 48.113649497953176), ('AT2G34190', 49.12067666704972), ('AT5G44040', 70.02089423727435), ('AT1G51405', 11.66207438110354), ('AT1G20930', 62.76748364293855), ('AT1G20610', 38.14444632018535), ('AT1G16630', 52.61348170341704), ('AT1G59810', 2.518219077133691), ('AT1G23790', 56.7802371227752), ('AT1G63100', 84.06615138389787), ('AT5G38300', 57.51011667417364), ('AT5G23400', 25.039711663288998), ('AT5G17160', 53.85865345812676), ('AT2G16270', 50.18714166205614), ('AT2G22610', 53.844657683899456), ('AT2G25060', 89.59648336709597), ('AT5G16250', 105.05234142191512), ('AT5G13840', 64.93556717677247), ('AT1G04110', 17.654187535423333), ('AT5G06150', 58.999803999276345), ('AT1G02730', 107.36140138492284), ('AT1G18370', 84.08939764844631), ('AT5G47500', 54.064271235641705)]",90
